Series,Industry,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
3,73,2092.6,2107.6,2274.3,2336.5,2242.9,2165.4,2130.5,2161.4,2355.8,2401.5,2391.4,2439.2,2578.1,2655.7,2701.4,2705.9,2715.1,2711,2667.8,2631.3,2551.2,2555.7,2527.8,2406.4,2261.9,2084.6,1948,1881,1783.8,1711.1,1668.9,1567,1501.8,1460.4,1413.5,1291.4,1194.6,1157.4,1114.3,1050.8,1000,994.4,984.9,979.1,959.8,948.3,929.9
1,74,11516.8,12926.1,15048.7,16328.3,18286.1,22515.8,30695.8,35173.2,39066,45436.9,54582.1,56956.6,61982.6,68173,69688.9,74840.9,79033.7,81200.7,86239.3,87134.7,87189.1,86346.3,86676.9,94553.8,97203,100519.2,104225.7,113021.1,131790.5,115603.1,99836.9,104160.9,111927.8,119074.3,129605.4,140028.6,143497.5,126530.8,137781,146753.4,151483.6,150373.8,147558.7,148181.1,144391.1,153236.6,155970.7
2,74,32580.8,36197.5,39212.4,38429.5,40643.2,48266.9,61160.5,67454.8,70159.4,73729.2,81271.6,80988.7,86775,94054.5,95244.6,99655.4,102449.8,101686.5,104785.9,102956.9,103225.7,100580.2,100189.2,107654.9,110056.4,113262.4,116722.3,127091,148240.1,129714.1,110597.9,114131.6,121964.2,128702.2,138381.7,148107,149966.7,130569,141455.6,149214.9,151483.6,148173.4,144287.3,143081.5,138066.6,144427.3,144651.4
3,74,353.5,357.1,383.8,424.9,449.9,466.5,501.9,521.4,556.8,616.3,671.6,703.3,714.3,724.8,731.7,751,771.4,798.5,823,846.3,844.6,858.5,865.1,878.3,883.2,887.5,892.9,889.3,889,891.2,902.7,912.6,917.7,925.2,936.6,945.5,956.9,969.1,974,983.5,1000,1014.9,1022.7,1035.6,1045.8,1061,1078.3
1,75,1060.1,1130.8,1222.1,1319.3,1570.7,2239.1,2890,3064.5,4476.6,5161.9,5305.4,4390.2,4752,5464.6,6540.6,5434.4,5693,5476.3,5996.3,6564.1,6387.1,6673.9,7560.6,7944.7,7527.4,9918.7,9993.5,10244.5,11363.7,9381.7,7720.1,7326.6,7153.7,7003.7,6937.2,6874.3,5893.1,4352,3985,3535.5,3012,3027.1,3049.4,3021.7,3012.7,3168.9,3246.3
2,75,629.3,672.1,660,729.1,884.8,1269.7,1409.5,1517.1,2152.1,2500.7,2629.5,2387.3,2765.8,3531.1,4789.6,3914,4052.2,3833.8,4136.1,4490.4,3969.8,4294.3,5127.4,5526.6,5388.5,7175.7,7144.5,7424.2,8405.4,7132.6,6173.5,6007.1,6167.3,6124.3,6144.8,6330.1,5335.1,4018.3,3899.4,3510,3012,2993,3023.5,3014.5,3057.6,3237.1,3312.3
3,75,1684.5,1682.5,1851.6,1809.4,1775.2,1763.6,2050.4,2020,2080.1,2064.2,2017.7,1839,1718.1,1547.5,1365.6,1388.5,1404.9,1428.4,1449.7,1461.8,1608.9,1554.1,1474.5,1437.5,1397,1382.3,1398.8,1379.9,1352,1315.3,1250.5,1219.7,1159.9,1143.6,1128.9,1086,1104.6,1083,1021.9,1007.3,1000,1011.4,1008.6,1002.4,985.3,978.9,980.1
1,76,3193.7,3434.6,3474,3300.8,3829.2,4426.6,5197.2,5839.7,5959.9,6234.6,6390.8,7067.2,7959.8,8742.9,9081.9,9705.5,9982.7,10000.5,9867.6,9301.2,10249.5,10510.2,11571.2,11910.2,12453.9,12748.9,13281.3,13747.2,14755.9,13357.6,12354.7,12126.5,12157.6,12565.8,13314.2,13359.6,13289.3,11247.1,10956.1,11639.8,12025.4,12271.8,12895,14285.3,15047.8,16176.3,17236.3
2,76,12070.6,12665.4,11109.7,9113.3,10169.6,10988.6,11854.1,12169.3,11220.4,10747.6,10305.3,10839.8,11661.5,12405,12713,13422.2,13526,13018,12509.4,11595.3,12722.3,12887.7,14129.7,14153,14685.5,14921.1,15577.7,16172.7,17354.8,15827.3,14672,14338.3,14297.6,14393.1,14870.7,14606.3,14174.2,11800.7,11488.5,11950.9,12025.4,12299.7,12939,14182.1,14926.2,15983,16516.9
3,76,264.6,271.2,312.7,362.2,376.5,402.8,438.4,479.9,531.2,580.1,620.1,652,682.6,704.8,714.4,723.1,738,768.2,788.8,802.1,805.6,815.5,818.9,841.5,848,854.4,852.6,850,850.3,844,842.1,845.7,850.3,873,895.3,914.6,937.6,953.1,953.7,974,1000,997.7,996.6,1007.3,1008.1,1012.1,1043.6
1,77,6477,7208.9,7398.9,7384.6,8494.6,9922.5,10906.6,11982.7,11968.4,12135.7,11621.3,13518.7,15126.2,15239.3,15643.5,15850.6,16540.8,17626.5,17250.1,16748,17795.1,19648.1,22053,21199.1,21459.4,20616,21601.9,22362.8,24273.6,21891.2,20844.6,20576.7,21224.1,22661.4,22400.4,21715.4,21402.6,20080.2,20534.7,20082.9,19449.8,19496.7,19985.7,20671.6,21142.8,20433.7,20293.5
2,77,14484.6,16010.1,15212.1,13478.8,14776.8,16506,17184.8,17893.9,16568.9,15632.7,14105.3,15970.3,17579.6,17554.5,18194.6,18479.6,19198.4,19992.3,19172.8,18515.9,19498.2,21319.5,23844.3,22947.2,23089.6,22316.6,23457.1,24252.6,26384,24085.6,22906.9,23360.3,25474.6,26333.1,25692,24578.2,23479.9,21093.8,21631.2,20926.9,19449.8,19440.9,19908.2,20756.6,21312.4,20499.1,19759.5
3,77,447.2,450.3,486.4,547.9,574.9,601.1,634.7,669.7,722.3,776.3,823.9,846.5,860.4,868.1,859.8,857.7,861.6,881.7,899.7,904.5,912.6,921.6,924.9,923.8,929.4,923.8,920.9,922.1,920,908.9,910,880.8,833.1,860.6,871.9,883.5,911.5,951.9,949.3,959.7,1000,1002.9,1003.9,995.9,992,996.8,1027
1,78,7406.3,8717.6,10063,9611.2,10604.4,12566.3,14973.2,16483.2,17394.5,18832.8,18164.8,18057,20543.6,20630.8,20673,21027,23104.5,24853.4,25179.5,24042.4,25340.8,27850.7,30018.6,33778.5,34823.8,35707.1,36222.7,36617,38479.7,33687.2,30480.2,30055.6,31992.8,34555.7,37988.2,41517.9,41404.5,33200.7,34562.9,36969.5,38456.8,38580,39609.9,39411.3,38896.5,39483,39522.8
2,78,36648,41970.9,41825.1,34006.2,35265.9,39416.3,44047.9,44878,41166.6,40710.7,37486.3,35865.7,39942.6,39225.2,40124.4,40142,42629.5,43363.7,42200.7,39137.4,40678.8,43991.1,46856.9,51480.9,52350.9,52969.1,53653.2,52850.9,55733.1,47206.4,42429.6,42311.5,43264,44476.5,46247.1,47703.4,45108.4,35513.2,36030.3,37329,38456.8,38176.3,38965.4,38901.3,38455.2,38585.8,37741.8
3,78,202.1,207.7,240.6,282.6,300.7,318.8,339.9,367.3,422.5,462.6,484.6,503.5,514.3,526,515.2,523.8,542,573.1,596.7,614.3,622.9,633.1,640.6,656.1,665.2,674.1,675.1,692.8,690.4,713.6,718.4,710.3,739.5,776.9,821.4,870.3,917.9,934.9,959.3,990.4,1000,1010.6,1016.5,1013.1,1011.5,1023.3,1047.2
1,79,9349.9,10977.2,13158.3,11245.2,13095.7,14966.1,15585.6,18290,19318.2,20271.8,18774,19812.5,22874,23120.2,23703.8,26780.2,29365.8,30864.6,29980.3,28294.3,30784.9,32368.3,34902.4,37582.3,39379.1,42031.5,43628.5,44197.5,47597.2,41616.5,37191,36549.6,38792.6,41709.2,45343.2,49699,50837.1,42033.5,45496.8,50530.2,52897,53351,54442.2,54279.2,53560.2,54698.6,54917.6
2,79,33383,37778.4,37021.9,30394.3,34452.9,37693.4,37690.3,38798.2,37097.8,37570.1,34386.7,36089.7,41331.5,41502,41863.7,45768.2,46002.4,44828.8,43405.7,41077.5,44797.4,47189,49539.7,50828,53088.4,56096,59094.2,60636.1,63598.2,55967.6,50574,50072.5,53824.8,55232.4,53589.3,55763.6,53862.9,45530.6,47512.6,51193.8,52897,53459.6,54593,54737.5,54943.9,55036.1,52731.1
3,79,280.1,290.6,355.4,370,380.1,397,413.5,471.4,520.7,539.6,546,549,553.4,557.1,566.2,585.1,638.4,688.5,690.7,688.8,687.2,685.9,704.5,739.4,741.8,749.3,738.3,728.9,748.4,743.6,735.4,729.9,720.7,755.2,846.1,891.2,943.8,923.2,957.6,987,1000,998,997.2,991.6,974.8,993.9,1041.5
1,80,44162.3,50870.6,44064.4,44648.8,60289.1,72225.5,82057.7,84159.8,67777.3,77072.7,74137.7,98044.7,119291.9,121834.8,125658.3,129233.6,138166.9,148732.2,137006.3,130865.9,148174.6,163802.6,192809.2,196070.4,195641.5,225060.9,233679.5,262853.5,251459.9,237134.1,248085.1,254480.9,265760.2,273977.3,275548.9,270635.2,221474.3,172174.9,216185.4,244000.9,261066.3,287964.6,321263.4,345784.5,354234.4,375520.4,391391.2
2,80,119782.5,137709.1,111924.8,103457.2,131020.9,147294.8,156558,148734.2,109615,113436.4,103528.5,133560.9,158621.2,158073.8,157452.7,159066.5,168423.6,176205.2,158929.3,145265,159636.4,171041.1,194327.2,196050.3,193671.6,225524.2,237363.1,265444.1,252613,239471.2,255545.4,261743.3,280346.9,290949,300488.9,293595.3,236746,178584,223572.6,250121,261066.3,284739.2,311950.9,327856.1,332765.8,348624.9,359950.5
3,80,368.7,369.4,393.7,431.6,460.1,490.3,524.1,565.8,618.3,679.4,716.1,734.1,752.1,770.7,798.1,812.5,820.4,844.1,862.1,900.9,928.2,957.7,992.2,1000.1,1010.2,997.9,984.5,990.2,995.4,990.2,970.8,972.3,948,941.7,917,921.8,935.5,964.1,967,975.5,1000,1011.3,1029.9,1054.7,1064.5,1077.1,1087.3
1,81,4308.2,4384.1,4183.8,3967.9,5160.6,6818.1,8448.3,7668.2,6659.2,7169,7078.1,9030,10406.9,9920.1,10054,12400.7,12321.6,12777.1,11624.4,10556.7,13539.3,16707.2,19307.2,21069.7,20793.8,22600.5,23292.6,25948.5,24687.8,23152.8,24006.1,26246.2,29165.7,31851.8,33829.8,34801.2,28504.8,23029.3,28757.4,32448.5,32637.8,35794.4,39969.2,43005.5,44047.5,46623.3,48551.3
2,81,17516.4,17597.2,15248.4,12985.4,15860.8,19526.3,22323.7,18618.2,14713.3,14566.7,13613.8,17443.6,19508.3,18268.7,18216.2,22145.3,21208.1,21113,18907.8,16829.4,21115.2,25678.5,29052.3,30205.7,29279.3,31420.6,31875.5,35087.8,32815.3,30407.5,31140.2,33552.4,36285.5,37712.3,38686.5,38629.5,30470.1,24302,30184.8,33307.3,32637.8,35400.9,38957.1,41163.5,41779.5,43583.9,43756.2
3,81,246,249.1,274.4,305.6,325.4,349.2,378.4,411.9,452.6,492.1,519.9,517.7,533.5,543,551.9,560,581,605.2,614.8,627.3,641.2,650.6,664.6,697.5,710.2,719.3,730.7,739.5,752.3,761.4,770.9,782.2,803.8,844.6,874.5,900.9,935.5,947.6,952.7,974.2,1000,1011.1,1026,1044.7,1054.3,1069.7,1109.6
1,82,33584.8,38750.8,38894,38473.6,48862,58391.8,67425.6,69119.1,60985.6,68970.5,67095.6,78772.7,94602,99710.8,99393.8,104138.6,114941.3,114661.6,107193,104848.3,121499.5,138425.5,160533.8,171349.8,177049.5,183290.5,190751.9,214255.9,206252.3,198286.1,205146.8,208046.9,213191.2,217294.9,216319.3,207651.7,181072.7,147420.8,189782.3,221621.6,219527.9,241507.1,268840.4,288723.1,296544.2,314178.3,327775.1
2,82,107426.6,120357.5,106673.9,90098.8,108385.4,121307,129006.5,121971.5,97431,97173,88376.9,101273.2,119319.5,123158.4,122416.9,127344.1,137930.7,133432.2,121867.7,117344.2,135039.9,152875.3,176301.3,185647.9,189717.7,196165.8,203530.3,229388.2,221257.7,212652.5,219699.1,222955.7,236780.4,238505.2,232342.6,219673,187649.3,152965.1,194799.8,223894.8,219527.9,241060.2,268024.3,287912.2,298748.3,316770.8,326473.8
3,82,312.6,322,364.6,427,450.8,481.4,522.7,566.7,625.9,709.8,759.2,777.8,792.8,809.6,811.9,817.8,833.3,859.3,879.6,893.5,899.7,905.5,910.6,923,933.2,934.4,937.2,934,932.2,932.4,933.8,933.1,900.4,911.1,931,945.3,965,963.8,974.2,989.8,1000,1001.9,1003,1002.8,992.6,991.8,1004
1,83,23981.5,28556.8,31381.7,33773.4,35343.1,37281.3,42106.6,53853.5,64470.7,69888.4,69786.8,76861.7,79853.8,93732,105582.9,106108,111547,114601.5,126754.2,126986.3,125601.4,116512.3,102997.6,97613.1,103747.3,121445.5,142034.9,137916.8,122763.7,135929.2,131415.7,129085.2,132538.4,153969,159255.5,195088.3,202203.4,186664.7,188933.5,198640.3,224443.2,237044.7,249699.2,254875.2,239465.5,244272,249339.1
2,83,122793.1,141071.8,141267.5,134287.3,128295.4,126055.5,135794.7,157254.7,169519.3,161964.3,146511.2,152323.6,152442.6,177457.1,217908.8,218164.4,223243.5,216881.4,228977.7,220774.7,210629.1,189976.2,163171.1,151095.6,156627.2,180832.2,210241.4,202242,174462.8,187322,178233.1,170119.1,168760.6,187999.7,187613.5,222495.9,221749.8,199926,199699.9,203100.8,224443.2,233348.1,241924.5,244824.5,226418.4,228590.7,229300.7
3,83,195.3,202.4,222.1,251.5,275.5,295.8,310.1,342.5,380.3,431.5,476.3,504.6,523.8,528.2,484.5,486.4,499.7,528.4,553.6,575.2,596.3,613.3,631.2,646,662.4,671.6,675.6,681.9,703.7,725.6,737.3,758.8,785.4,819,848.8,876.8,911.9,933.7,946.1,978,1000,1015.8,1032.1,1041.1,1057.6,1068.6,1087.4
1,84,3004.9,3432.7,4415.8,5291.9,4532.6,5338.4,6663.4,9290.3,9238.5,6364.8,3970.5,2567.7,3429.1,3144.8,3054.5,2834.1,3770.5,4894.2,5197.1,4677.6,4748.2,5774,7116.5,7697.4,7874.5,8265.3,9467.5,9691.1,8537.3,8464.9,7560.2,7714.6,8079.4,9598.4,10284.7,12760.9,13306.6,12484.1,13182.3,14239.4,16626.3,17622.4,20939.5,21422.4,17798.4,18270.5,16967.8
2,84,13812.5,15287.6,16860.9,16470,13576.3,14740.3,16907.4,21214.8,18833.4,12164.3,7340.9,4564.9,5849.4,5576,5399.9,5020.3,6562.9,8030.9,8214.4,7197.9,7220.3,8699.6,10477.4,10888.6,10967.1,11710.2,13403,13655.3,11982.7,11918.3,10686.1,10802.9,10746.7,11527,11734.4,13925.9,14195.2,13146.9,13682.6,14578.6,16626.3,17334.3,20397.1,20480.6,16926.3,17384.4,16136.4
3,84,217.5,224.5,261.9,321.3,333.9,362.2,394.1,437.9,490.5,523.2,540.9,562.5,586.2,564,565.7,564.5,574.5,609.4,632.7,649.9,657.6,663.7,679.2,706.9,718,705.8,706.4,709.7,712.5,710.2,707.5,714.1,751.8,832.7,876.5,916.3,937.4,949.6,963.4,976.7,1000,1016.6,1026.6,1046,1051.5,1051,1051.5
1,85,4959,5934.1,6932.9,8173,8769.8,9645.4,10313.6,11226,12715.4,14515.9,14217,12629.3,13490.5,13307.8,13436.9,14019.6,15026.8,15368.2,16005.2,14117.7,14469.1,14882.5,15036.9,14691,15841.3,16333.1,20200.2,20337.1,18656.2,21839.8,21488.6,21343.9,22204.5,24861.2,23626,29050.3,32032.9,29993.2,27805.2,27301.4,29972.3,30821.7,33188.9,34211.1,31928.2,32479.2,31675.8
2,85,25833.8,28499.4,29108,31090.1,31383.1,31522.7,31123.7,31054.3,31840.4,33342.5,31382,27070.1,27454.7,26138.1,26790.1,27284.1,28511.9,27913.1,28031.9,24194.2,24262.1,24094,23751.9,22894.8,24113.3,24191.1,29479.9,29331.3,26235.2,29919.8,28688.9,27420.8,27441.9,29728.7,27263.2,32305,34628.1,31495.8,28647.2,27590.3,29972.3,30604.2,32328.3,32688.4,30290.9,30500.7,29272.1
3,85,192,208.2,238.2,262.9,279.4,306,331.4,361.5,399.3,435.4,453,466.5,491.4,509.1,501.6,513.8,527,550.6,571,583.5,596.4,617.7,633.1,641.7,657,675.2,685.2,693.4,711.1,729.9,749,778.4,809.1,836.3,866.6,899.3,925.1,952.3,970.6,989.5,1000,1007.1,1026.6,1046.6,1054.1,1064.9,1082.1
1,86,3256.5,3712.2,3964.6,4045.2,4974.2,5682.8,6381.8,6455.1,6176.3,6608.1,7424.7,9508.9,9787.9,9309.7,8570.6,9553.5,9581.2,9959.9,9866.5,9782.8,10971.7,9447.8,9705.6,9585.3,10524.5,9555.1,12305.3,13037.9,12574.8,15204,15446.5,15960.4,18222.7,21735.7,23667.2,26814.5,29757.1,24191.4,21695.9,22477.5,19503.3,20534.2,21670.2,22170.6,20838.4,21308.9,20909.2
2,86,10333.8,11545.6,11283,10390.6,11980.5,12827,13522,12441.9,10578,10061,10322.2,13321.8,14418.8,13868.5,12262.5,13452.6,13261.6,13334.2,12949,12484.1,13722.3,11559.6,11582.8,11193.5,12101.9,10941,13929.4,14641.5,13828.4,16525.5,16745.9,17231.8,19839,23157.3,24921.1,27836.2,30830.6,24854.5,22193.5,22776.3,19503.3,20392.2,21641.8,21981.6,20368.2,20430.5,19987.9
3,86,315.1,321.5,351.4,389.3,415.2,443,472,518.8,583.9,656.8,719.3,713.8,678.8,671.3,698.9,710.2,722.5,746.9,762,783.6,799.6,817.3,837.9,856.3,869.7,873.3,883.4,890.5,909.3,920,922.4,926.2,918.5,938.6,949.7,963.3,965.2,973.3,977.6,986.9,1000,1007,1001.3,1008.6,1023.1,1043,1046.1
1,87,7786.9,8693.6,8891.8,8378.7,9742.9,11749.1,13758.2,14301.5,14653.4,15294.6,14706.2,16722.1,18953.5,19487.7,20863.5,23648,24454.6,25114.7,25435,24262.9,26510.4,28399.5,30820.2,32203.2,33426.8,36141.8,39293.2,41037.5,44450.5,43265.6,45407.2,44745,46136.2,49138.6,49933.1,49048,42944.4,32783.5,30520.4,29626.3,32941.1,33606,34471.6,36864.5,37091.1,38031.6,38630.7
2,87,29255.8,31079.1,28615.8,25270.3,28051.6,32010.1,34889.3,33620.1,31661.8,31053.6,28583.7,31750.4,34904.4,35109.7,36904.9,40762,40455.1,40073.8,39385.5,36686.6,39354.5,40986.2,43163.7,43797.7,44575,47487.4,50875.3,52315.7,55625.1,53302.9,55236.9,53880.2,55203.2,57330.8,56421.8,54271.6,45882.3,34088.6,31735.6,30204.3,32941.1,32965,33157.9,34847.6,34706.2,35187.8,35084.4
3,87,266.2,279.7,310.7,331.6,347.3,367,394.3,425.4,462.8,492.5,514.5,526.7,543,555.1,565.3,580.1,604.5,626.7,645.8,661.4,673.6,692.9,714,735.3,749.9,761.1,772.3,784.4,799.1,811.7,822,830.5,835.8,857.1,885,903.8,936,961.7,961.7,980.9,1000,1019.4,1039.6,1057.9,1068.7,1080.8,1101.1
1,88,2782.6,3141.5,3509.4,3209.7,3633.8,4728,5453.2,6191.8,6808.2,7418.6,8267,8829.7,10755.8,11476.8,11844.6,13861.8,14316.9,14981.9,14909.5,13758.8,15261.1,16003.3,16749.3,17692.4,18144.2,21761.7,22935.7,23228.6,24440.7,23057.8,23263.2,23337,24433.9,26409.5,27195.6,27099.5,24895.2,19461,19219.3,19569,23075.3,23634.1,24204.2,25894.5,26029.3,26730.3,27159.8
2,88,12510.1,13030.6,12306.5,10310,11192.9,13546.8,14411.7,14842.5,15361.3,15781.4,16443.9,16897.3,19920.2,20475.4,20551.6,23493.4,22972.9,23258.4,22376.7,20260.9,22378.7,23042.6,23134.3,23708.8,23856.1,28061.2,29390,29490.4,30704.7,28627.4,28724,28494.6,30304.6,31024.7,31209.2,30232.7,26778.8,20422.2,20037.6,19923.6,23075.3,23475.2,23446.9,24894,24934,25225.4,24585.2
3,88,222.4,241.1,285.2,311.3,324.7,349,378.4,417.2,443.2,470.1,502.7,522.6,539.9,560.5,576.3,590,623.2,644.1,666.3,679.1,681.9,694.5,724,746.2,760.6,775.5,780.4,787.7,796,805.4,809.9,819,806.3,851.2,871.4,896.4,929.7,952.9,959.2,982.2,1000,1006.8,1032.3,1040.2,1043.9,1059.7,1104.7
1,89,1303.6,1499.7,1453.9,1429.4,1650.8,1944.2,2186.6,2458.5,2692,3025.5,2836.1,3132.1,3094,3178.1,3417.8,3934.8,4004.6,4507,4441.4,4261.4,4392.9,4511.8,4960.4,5174.8,5416.9,5673.5,6202.1,6563.9,7006.8,6780.1,6998.6,7271,7872.4,8775.4,9297.7,9520,9149.5,7294.9,7547.3,7993.7,9712.2,10030.4,10260.6,10955,11022.7,11321.6,11510.1
2,89,4785.9,5326,4700.1,4262.6,4694.3,5220.6,5462.3,5738.3,5804.9,6077.7,5352.5,5851.3,5609.8,5730.8,6068.7,6899.1,6672.3,7146,6850.1,6449.8,6571.3,6720,7153.7,7308.4,7498.1,7784.5,8389.1,8811.2,9276.6,8849.4,9115.2,9441.2,9828.1,10267.7,10431.8,10729.7,9979.2,7688,8062.2,8388.5,9712.2,9975.4,10283.2,10752.3,10768.5,10770.6,10540.1
3,89,272.4,281.6,309.3,335.3,351.7,372.4,400.3,428.4,463.7,497.8,529.9,535.3,551.5,554.6,563.2,570.3,600.2,630.7,648.4,660.7,668.5,671.4,693.4,708.1,722.4,728.8,739.3,744.9,755.3,766.2,767.8,770.1,801,854.7,891.3,887.3,916.9,948.9,936.1,952.9,1000,1005.5,997.8,1018.9,1023.6,1051.2,1092
1,90,3311.9,3705.4,4413.4,4906.7,5360.1,5850.5,6663.1,7468.5,8566.1,9930.6,11727.7,12430,13860.8,15322.2,16136.1,19175.5,21544.2,22974,25848.9,28274.4,31723.6,34514.2,34351.5,36123.6,39134.6,43981.2,47647.3,48749.7,56784.7,54183.8,60202.4,63777.4,65846.4,74161.4,79071.7,82446.1,90771.9,88817,90713.5,94431.8,93919.6,100562.3,97753.7,100265.3,100844.9,102674.5,103902.6
2,90,10938.7,11790.4,12126.8,12445.6,12731.7,13170.8,14289.9,14887.9,15520.4,16792.2,19122.3,19730.9,21532.8,23444,24342.8,27875.3,30643.7,31429.4,34145.3,36479.6,39807.4,41875.5,41103.7,42923.8,46223.5,52043.7,56237,57193.5,65959.6,62036.9,67838.9,70677.8,72064.4,80454.1,84991.6,87843.5,94776.3,91711.8,92535.9,94999.8,93919.6,99442.9,96561.2,98027.3,97634.4,99181.8,99425.6
3,90,302.8,314.3,363.9,394.3,421,444.2,466.3,501.6,551.9,591.4,613.3,630,643.7,653.6,662.9,687.9,703.1,731,757,775.1,796.9,824.2,835.7,841.6,846.6,845.1,847.3,852.4,860.9,873.4,887.4,902.4,913.7,921.8,930.3,938.6,957.7,968.4,980.3,994,1000,1011.3,1012.4,1022.8,1032.9,1035.2,1045
1,91,14894.2,15998,17273.6,17729.4,19588.5,22793.6,24805.2,27551.8,29790.8,32362.7,32668.1,32092.2,33920.7,33122.4,33641.9,39189.9,43479.3,45273.8,47759.5,47828.5,49067.4,52092.3,54605.4,58018.6,60194.5,66827.8,68749.7,66311.3,72242.3,64861.2,66873.1,68114.1,68183.1,74326.1,77194.8,76724.4,78839.6,71577.5,68988.5,67508.2,61727.9,66947.2,65227.8,66870.2,67168.6,68084,68699.9
2,91,57252.9,58065.4,55218,51803.6,54328.7,59612.3,59039.5,58049.9,51551.3,54158.2,53332.8,51671.2,54239.1,52459.6,53223,60584.6,64979.3,65190.4,66821,65356.4,65862.5,68844.4,71125.1,74086.8,75638.9,83216.9,84985.5,81517.1,88582.4,78499.8,80481.9,81721.7,81084.1,86477,87680.5,84563.5,84433.9,75726.9,72092.7,68906.4,61727.9,66510.4,64442.5,65427.1,65067.5,65383.6,64985.3
3,91,260.1,275.5,312.8,342.2,360.6,382.4,420.1,474.6,577.9,597.6,612.5,621.1,625.4,631.4,632.1,646.9,669.1,694.5,714.7,731.8,745,756.7,767.7,783.1,795.8,803.1,809,813.5,815.5,826.3,830.9,833.5,840.9,859.5,880.4,907.3,933.7,945.2,956.9,979.7,1000,1006.6,1012.2,1022.1,1032.3,1041.3,1057.2
1,92,100264.4,110587.9,128683.9,136079.4,164271.9,189882.4,207383.4,236074.4,288220.3,308177.8,288011.8,288824.3,334217.3,363819.3,378852.3,412003.8,455019.7,479067.2,509425.2,515339.2,536845.7,579264.7,635460.6,692091.6,714918.1,747152,772730,826238,880497,860337,891878,929219,1019313,1107735,1196837,1270850.5,1327125.5,1154751.5,1359199.5,1530786.5,1654979.5,1734794,1814407,1829563,1817727,1928054,1980329.1
2,92,220262,228175.4,249499.9,252791.2,296657.1,341116.7,353053.6,375652.1,424117.3,436639,411099.5,403056.8,461063,491292.4,546616,561958.4,593650.1,625160.5,637845.7,646826.3,686616.3,722179.3,761184.3,795886.9,852094.6,917693.9,965632.9,1032480.5,1092768.6,1104808.7,1158068.2,1213194.5,1282287.9,1350065.6,1397341.6,1453232.5,1470414.3,1223513.2,1430380.7,1568095.9,1654979.5,1702431.7,1761912.5,1763817.6,1743054,1823524.7,1845909.8
3,92,455.2,484.7,515.8,538.3,553.7,556.6,587.4,628.4,679.6,705.8,700.6,716.6,724.9,740.5,693.1,733.2,766.5,766.3,798.7,796.7,781.9,802.1,834.8,869.6,839,814.2,800.2,800.2,805.7,778.7,770.1,765.9,794.9,820.5,856.5,874.5,902.6,943.8,950.2,976.2,1000,1019,1029.8,1037.3,1042.8,1057.3,1072.8
1,93,28155.4,30329.4,34274.7,33964.2,41493.6,46594.3,50058.4,53381.1,66448.3,69355.1,68955.9,73675.7,79227.9,89650.4,93349.2,104823.6,109278.6,115485.5,120078.9,121640.7,128406.8,137998.2,150101.1,158758.6,165981.5,174687,174664,196426,195375,176590,208889,211279,217241,211917,214649,215798,184485,147803,196862,198779.5,221894.5,235849,254715,282915,303862,315823,333730.7
2,93,89165.8,90320.2,93760.1,87307.4,101123.9,107623.1,109504.1,107947,124036.7,120776.1,117739.3,122301.5,126925.5,140988,145590.1,160986.5,164098.7,167130.6,168938.1,170680.9,178127.5,187684,199173.3,208838.2,215161.3,225816.3,225891.7,247375.4,243285.1,223161.6,246750.4,247295.1,252271.4,239649.2,233248.2,232588.6,199972.9,156033.8,202800,198843.1,221894.5,239139.6,259521.3,290529.8,325017.4,344135,348601.1
3,93,315.8,335.8,365.6,389,410.3,432.9,457.1,494.5,535.7,574.2,585.7,602.4,624.2,635.9,641.2,651.1,665.9,691,710.8,712.7,720.9,735.3,753.6,760.2,771.4,773.6,773.2,794,803.1,791.3,846.6,854.4,861.1,884.3,920.3,927.8,922.6,947.2,970.7,999.7,1000,986.2,981.5,973.8,934.9,917.7,957.3
1,94,20862.9,22473.8,25397.3,25167.2,30746.4,34525.9,37092.8,39554.9,49237.6,51391.5,51095.7,54593,58707.2,66430.2,69170.9,77673.4,80974.5,85573.7,88977.4,90134.7,95148.3,102255.4,111223.6,117638.7,122990.8,129441,133478,140405,141475.7,152600,153933,159015,168238,175212,185030,188190,194113,190727.5,197146.5,203792.5,207676,210668.5,218592.5,228791.5,233193,238917,244147.4
2,94,82441.5,83508.8,86689.3,80723.3,93497.8,99506.9,101246,99806.3,114682.7,111667.9,108860.2,113078.3,117353.6,130355.6,134610.6,148846,151723.4,154526.7,156197.9,157809.3,164694.3,173530.1,184152.9,193089,198935.2,208785.9,212058.3,218505.4,214744.3,220421.5,217637.7,216523.7,219205.5,214673.2,219492.5,216826.2,211130.1,204073.9,215635,212582.8,207676,206588.4,207726.3,207479.2,205067.9,207934.7,207544.8
3,94,253.1,269.1,293,311.8,328.8,347,366.4,396.3,429.3,460.2,469.4,482.8,500.3,509.6,513.9,521.8,533.7,553.8,569.6,571.2,577.7,589.3,604,609.2,618.2,620,629.4,642.6,658.8,692.3,707.3,734.4,767.5,816.2,843,867.9,919.4,934.6,914.3,958.7,1000,1019.8,1052.3,1102.7,1137.2,1149,1176.4
